,Unnamed: 0,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
327,327,여의도,37.52403519,126.9245179,서울,영등포구,서울특별시 영등포구 국제금융로2길 28 (여의도동),02-758-8007
328,328,여의도미래에셋대우,37.52226158,126.92964640000001,서울,영등포구,"서울특별시 영등포구 국제금융로 56, 대우증권빌딩 1층 (여의도동)",02-758-8052
329,329,롯데캐슬여의도,37.52025214,126.92636780000001,서울,영등포구,서울특별시 영등포구 의사당대로 127 (여의도동) 롯데캐슬앰파이어 1층 104호,02-758-8127
330,330,문래동,37.519602,126.889652,서울,영등포구,"서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)",02-758-8324
331,331,신세계영등포B,37.517162,126.905608,서울,영등포구,"서울특별시 영등포구 영중로 9, 신세계백화점 B관 1층 (영등포동4가)",02-2639-4058
332,332,여의도호성,37.520176,126.929426,서울,영등포구,"서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)",02-758-8379
333,333,타임스퀘어B2,37.516985,126.90338700000001,서울,영등포구,"서울특별시 영등포구 영중로 15, 타임스퀘어 단지 지하2층 (영등포동4가)",02-758-8415
334,334,영등포본동,37.518713,126.909559,서울,영등포구,서울특별시 영등포구 영등포로 254 (영등포동3가),02-758-8335
335,335,타임스퀘어,37.516985,126.90338700000001,서울,영등포구,서울특별시 영등포구 영중로 15 (영등포동4가) 타임스퀘어,02-758-8303
336,336,여의도의사당,37.530023,126.92108999999999,서울,영등포구,"서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)",02-758-8348
337,337,여의도IFC(1F),37.525273,126.924668,서울,영등포구,서울특별시 영등포구 국제금융로 10 (여의도동),02-6137-9955
338,338,불광역,37.609382000000004,126.9303971,서울,은평구,서울시 은평구 통일로 715 ,02-352-3711
339,339,구파발사거리,37.639617,126.91881000000001,서울,은평구,서울시 은평구 진관3로 21 은평엘크루 101동 105-108호,02-389-3557
340,340,연신내역사거리,37.61862,126.92206200000001,서울,은평구,서울특별시 은평구 통일로 842 (불광동),02-358-3491
341,341,연신내,37.620416999999996,126.919913,서울,은평구,서울특별시 은평구 통일로 867 (갈현동),02-388-3348
342,342,구파발역,37.63446,126.918881,서울,은평구,서울특별시 은평구 진관2로 12,02-758-8934
343,343,은평구청입구,37.601042,126.92678899999999,서울,은평구,서울특별시 은평구 은평로 170 (응암동),02-758-8762
344,344,은평이마트,37.60037923,126.92027350000001,서울,은평구,서울특별시 은평구 은평로 111 (응암동),02-758-8139
345,345,구산역,37.611745,126.91767800000001,서울,은평구,서울특별시 은평구 연서로 146 (대조동),02-758-8515
346,346,연합뉴스,37.5743289,126.9804590000005,서울,종로구,서울특별시 종로구 율곡로2길 25 (수송동),02-730-3742
347,347,혜화역,37.5824779,127.00218500000001,서울,종로구,서울시 종로구 대학로12길 4 1~2층,02-742-3673
348,348,경희궁로,37.571759,126.972343,서울,종로구,서울특별시 종로구 새문안로3길 15 (당주동),02-3210-3760
349,349,종로평창동,37.606149,126.96721299999999,서울,종로구,서울특별시 종로구 평창12길 3 (평창동),02-396-3631
350,350,광화문우체국,37.569854,126.97808300000001,서울,종로구,서울특별시 종로구 종로 6 (서린동),02-733-3592
351,351,더종로R,37.570803999999995,126.983494,서울,종로구,서울특별시 종로구 종로 51 (종로2가),02-722-3507
352,352,독립문역,37.571432,126.961269,서울,종로구,서울특별시 종로구 통일로 168-1 (교남동),02-737-3544
353,353,정부서울청사R,37.574411,126.97357099999999,서울,종로구,서울특별시 종로구 새문안로5가길 28 (적선동),02-722-3549
354,354,동묘앞역,37.5727,127.016072,서울,종로구,"서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부",02-2234-4265
355,355,종로구청,37.572662,126.98113799999999,서울,종로구,서울특별시 종로구 삼봉로 71 (수송동),02-6281-3272
356,356,북촌로,37.579462,126.98643100000001,서울,종로구,서울특별시 종로구 북촌로4길 23 (계동),02-758-8827
357,357,종로수송,37.571493100000005,126.9807831,서울,종로구,서울특별시 종로구 종로5길 30 (청진동) 1~3층,02-758-8818
358,358,새문안로,37.5696597,126.9748903,서울,종로구,서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩,02-758-8788
359,359,안국,37.577338,126.98563500000002,서울,종로구,서울특별시 종로구 북촌로 5-1 (재동),02-758-8779
360,360,삼청동,37.585381,126.9817512,서울,종로구,서울특별시 종로구 삼청로 111-1 (삼청동),02-758-8771
361,361,광화문D타워,37.5714,126.9788297,서울,종로구,서울특별시 종로구 종로3길 17 (청진동) D타워,02-758-8954
362,362,서울극장,37.56975769,126.99179109999999,서울,종로구,서울특별시 종로구 돈화문로 13 (관수동) 서울극장,02-758-8269
363,363,적선,37.57520431,126.9739361,서울,종로구,"서울특별시 종로구 새문안로5길 55, 노스게이트빌딩 1층 (적선동)",02-758-8050
364,364,인사,37.57212929999999,126.98703490000004,서울,종로구,서울특별시 종로구 인사동길 14 (인사동),02-758-8022
365,365,영풍문고,37.5695584,126.9821243,서울,종로구,서울특별시 종로구 청계천로 41 (서린동) 영풍빌딩,02-758-8083
366,366,광화문R,37.57122929999999,126.9762872,서울,종로구,"서울특별시 종로구 세종대로 167, 현대해상본사사옥 별관내 (세종로)",02-758-8036
367,367,성대입구,37.582892,126.998392,서울,종로구,서울특별시 종로구 창경궁로 235 (명륜3가),02-758-8249
368,368,스페이스본,37.57532212,126.9692494,서울,종로구,서울특별시 종로구 사직로8길 4 (사직동) 광화문 풍림스페이스본,02-758-8235
369,369,주얼리시티,37.57154914,126.998705,서울,종로구,서울특별시 종로구 종로 183 (인의동) 효성주얼리시티,02-6744-4882
370,370,종각,37.5699183,126.98452810000003,서울,종로구,서울특별시 종로구 종로 64 (종로2가),02-758-8169
371,371,새종로,37.56965628,126.9864483,서울,종로구,서울특별시 종로구 삼일대로19길 20 (관철동),02-758-8168
372,372,광교,37.568928,126.9842163,서울,종로구,서울특별시 종로구 청계천로 59 (관철동),02-758-8154
373,373,동숭로아트,37.582969,127.003876,서울,종로구,서울특별시 종로구 동숭길 110 (동숭동),02-758-8430
374,374,종로관철,37.569058,126.98601299999999,서울,종로구,"서울특별시 종로구 종로12길 21, 2층 (관철동)",02-758-8360
375,375,경복궁역,37.5771508,126.97274530000004,서울,종로구,"서울특별시 종로구 자하문로4길 6, 1층 (통의동)",02-758-8359
376,376,이마빌딩,37.573863700000004,126.97897149999994,서울,종로구,서울특별시 종로구 종로1길 42 (수송동),02-758-8405
377,377,대명거리,37.58349633,127.00115929999998,서울,종로구,서울특별시 종로구 대명길 5 (명륜4가),02-758-8316
378,378,마로니에공원,37.58154296,127.0023412,서울,종로구,"서울특별시 종로구 대학로 116, 1-2층 (동숭동)",02-758-8315
379,379,종로3가,37.5705527,126.99020549999999,서울,종로구,"서울특별시 종로구 종로 113-1, 1-4층 (종로3가)",02-758-8339
380,380,대학로,37.576509,127.001449,서울,종로구,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",02-758-8558
381,381,종로2가,37.570631,126.987362,서울,종로구,서울특별시 종로구 삼일대로 403-1 (인사동),02-758-8548
382,382,경복궁사거리,37.575578,126.980581,서울,종로구,"서울특별시 종로구 율곡로 6, B동 101호(중학동, 트윈트리타워)",02-758-8386
383,383,종로관수,37.569385,126.988665,서울,종로구,서울특별시 종로구 삼일대로20길 13 (관수동),02-758-8560
384,384,숭례문북창,37.561725,126.97683799999999,서울,중구,서울특별시 중구 세종대로12길 12 (남대문로4가),02-3789-3661
385,385,대한상공회의소R,37.560938,126.973702,서울,중구,서울시 중구 세종대로 39 상공회의소회관 1층,02-6050-1180
386,386,명동센트럴,37.564669,126.98523300000001,서울,중구,서울특별시 중구 명동9길 16 (명동1가),02-3789-3640
387,387,국립중앙의료원,37.566516,127.00623759999999,서울,중구,서울특별시 중구 을지로 251 (을지로6가),02-2269-3667
388,388,동국대,37.561541999999996,126.99843700000001,서울,중구,서울특별시 중구 서애로 1길 11,02-2269-3296
389,389,신세계본점5F,37.560951,126.98113400000001,서울,중구,서울특별시 중구 소공로 63 (충무로1가),02-310-1514
390,390,을지로내외빌딩R,37.566479,126.98366299999999,서울,중구,서울특별시 중구 을지로 51 (을지로2가),02-754-3429
391,391,대우재단빌딩,37.556781,126.975081,서울,중구,서울특별시 중구 퇴계로 18 (남대문로5가),02-6366-1381
392,392,동대문공원,37.565133,127.00719099999999,서울,중구,서울특별시 중구 장충단로 229 (광희동1가),02-2279-3345
393,393,을지로국제빌딩,37.566952,126.982219,서울,중구,서울특별시 중구 남대문로 109 (다동),02-752-3464
394,394,동대입구역,37.559593,127.006142,서울,중구,서울특별시 중구 장충단로 166 (장충동1가),02-2264-3364
395,395,신당역사거리,37.565807,127.01643,서울,중구,서울특별시 중구 다산로 258 (흥인동),02-2253-3318
396,396,연세세브란스,37.557207,126.97353999999999,서울,중구,서울특별시 중구 통일로 10 (남대문로5가),02-2259-3331
397,397,회현역,37.5589809,126.98074670000004,서울,중구,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,02-758-8986
398,398,을지로경기빌딩,37.567172,126.98315600000001,서울,중구,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,02-758-8981
399,399,을지로2가,37.566347,126.98806599999999,서울,중구,서울특별시 중구 삼일대로 358 (을지로2가),02-6250-8280
400,400,신세계본점6F,37.560381,126.98075800000001,서울,중구,서울특별시 중구 퇴계로 77 (충무로1가),02-310-1431
401,401,서울중앙우체국,37.561678,126.98211699999999,서울,중구,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,02-758-8979
402,402,한국프레스센터,37.567381,126.97785900000001,서울,중구,서울특별시 중구 세종대로 124 (태평로1가),02-722-3263
403,403,명동중앙로,37.563748499999996,126.9857723,서울,중구,서울특별시 중구 명동길 60 (명동 2가),02-758-8903
404,404,약수역,37.555437,127.0107253,서울,중구,서울특별시 중구 다산로 129 (신당동),02-758-8862
405,405,중구저동,37.5643686,126.9903382,서울,중구,서울특별시 중구 수표로 34 (저동2가),02-758-8857
406,406,명동길,37.5620695,126.9858669,서울,중구,서울특별시 중구 명동10길 41,02-758-8849
407,407,소공로북창,37.5636856,126.9789237,서울,중구,서울특별시 중구 세종대로18길 32 (소공동) 삼원빌딩,02-758-8843
408,408,서소문로,37.563006,126.97454599999999,서울,중구,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,02-758-8832
409,409,신당역,37.565521999999994,127.014554,서울,중구,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",02-758-8669
410,410,명동메트로,37.565118,126.983681,서울,중구,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,02-758-8764
411,411,숭례문,37.55874473,126.9730952,서울,중구,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",02-758-8087
412,412,순화동더샵,37.560072,126.97193100000001,서울,중구,"서울특별시 중구 칠패로 27, 1층 (순화동)",02-758-8209
413,413,대한극장,37.56105065,126.99527350000001,서울,중구,서울특별시 중구 퇴계로 212 (필동 2가),02-758-8030
414,414,소공동,37.564448,126.979157,서울,중구,서울특별시 중구 소공로 112 (소공동),02-758-8140
415,415,무교동,37.56781712,126.97873799999999,서울,중구,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,02-758-8037
416,416,문화일보,37.56712291,126.9686642,서울,중구,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,02-758-8047
417,417,태평로,37.56248285,126.97679280000001,서울,중구,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",02-758-8039
418,418,퍼시픽타워,37.56132157,126.9730264,서울,중구,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",02-758-8079
419,419,남산단암,37.55853622,126.9754585,서울,중구,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",02-758-8306
420,420,황학캐슬,37.57124,127.02290500000001,서울,중구,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,02-2048-5257
421,421,서소문,37.5633773,126.9755129,서울,중구,서울특별시 중구 서소문로 130 (서소문동),02-758-8181
422,422,명동미래,37.564064,126.98448700000002,서울,중구,"서울특별시 중구 명동 7길 8, 2층 (명동 1가)",02-758-8318
423,423,을지로삼화타워,37.566902,126.984707,서울,중구,서울특별시 중구 을지로5길 16 삼화타워1층,02-758-8483
424,424,소공로,37.5637273,126.98076809999998,서울,중구,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",02-758-8569
425,425,서소문배재,37.562848100000004,126.9721664,서울,중구,서울특별시 중구 서소문로 99 (서소문동),02-758-8409
426,426,을지로한국빌딩,37.565721999999994,126.98329,서울,중구,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",02-758-8385
427,427,순화동에이스,37.563528000000005,126.969144,서울,중구,서울특별시 중구 통일로 92 (순화동) 에이스타워빌딩,02-758-8372
428,428,시청,37.56629,126.979808,서울,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",02-758-8504
429,429,시청플러스,37.566338,126.98005500000001,서울,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",02-758-8505
430,430,충무로역,37.561499,126.99386399999999,서울,중구,"서울특별시 중구 퇴계로 197, 충무빌딩 1층 (필동 2가)",02-758-8395
431,431,명동역,37.560832,126.98309499999999,서울,중구,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",02-758-8562
432,432,남산스테이트,37.560204999999996,126.98279099999999,서울,중구,서울특별시 중구 퇴계로 100 (회현동2가),02-758-8539
433,433,명동입구,37.563319,126.982242,서울,중구,서울특별시 중구 남대문로 68-1 (명동2가),02-758-8506
434,434,명일역,37.55258,127.143799,서울,강동구,서울특별시 강동구 양재대로 1647 (명일동),02-427-3681
435,435,강동구청DT,37.529437,127.12383500000001,서울,강동구,서울특별시 강동구 성내로 32 (성내동),02-489-3652
436,436,강동암사DT,37.555054,127.13006499999999,서울,강동구,서울특별시 강동구 고덕로 43 (암사동),02-426-3583
437,437,강동역,37.536046999999996,127.133086,서울,강동구,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",02-477-3319
438,438,둔촌동,37.522724,127.13394299999999,서울,강동구,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,02-478-3240
439,439,천호로데오,37.53780689999999,127.12730940000006,서울,강동구,서울특별시 강동구 천호대로 1037 (천호동),02-758-8923
440,440,천호이마트,37.538933,127.12521399999999,서울,강동구,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,02-758-8732
441,441,길동역,37.53874329999999,127.1399879,서울,강동구,서울특별시 강동구 양재대로 1487 (길동),02-758-8776
442,442,상일동,37.550072,127.17425800000001,서울,강동구,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",02-758-8670
443,443,올림픽공원북문,37.525403000000004,127.125932,서울,강동구,서울특별시 강동구 강동대로 171 (성내동),02-758-8761
444,444,천호역,37.53795191,127.12457930000001,서울,강동구,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",02-758-8296
445,445,명일이마트,37.553990999999996,127.155984,서울,강동구,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,02-758-8752
446,446,길동사거리,37.534653600000006,127.13839510000004,서울,강동구,"서울특별시 강동구 양재대로 1441, 1층 (길동)",02-758-8342
447,447,신도림,37.505517,126.883953,서울,구로구,서울특별시 구로구 경인로 610 (신도림동),02-2635-3516
448,448,구로디지털타워,37.483432,126.89648000000001,서울,구로구,서울특별시 구로구 디지털로32길 30 (구로동),02-2103-5088
449,449,오류동역,37.496215500000005,126.8448614,서울,구로구,서울특별시 구로구 경인로 216 (오류동),02-758-8775
450,450,구로디지털로,37.485911,126.895587,서울,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",02-758-8655
451,451,신세계아이앤씨,37.48587904,126.89161270000001,서울,구로구,"서울특별시 구로구 디지털로31길 61, 신세계디지털센터 101호 (구로동)",02-758-8092
452,452,구로에이스,37.48448329,126.8944957,서울,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",02-758-8161
453,453,구로하이엔드,37.481618,126.89313600000001,서울,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",02-758-8340
454,454,현대디큐브2F,37.508635999999996,126.889225,서울,구로구,서울특별시 구로구 경인로 662 (신도림동),02-2210-9237
455,455,구로호텔,37.483129299999995,126.89885909999998,서울,구로구,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",02-758-8555
456,456,현대디큐브B2,37.508828,126.88948799999999,서울,구로구,서울특별시 구로구 경인로 662 (신도림동),02-2210-9797
457,457,답십리역,37.568466,127.051106,서울,동대문구,서울특별시 동대문구 천호대로 263 (답십리동),02-2245-3417
458,458,경희대삼거리,37.591530999999996,127.05201699999999,서울,동대문구,서울특별시 동대문구 회기로 141 (회기동),02-959-3391
459,459,외대정문,37.5953464,127.05903020000001,서울,동대문구,서울특별시 동대문구 이문로 93 (이문동),02-965-3373
460,460,신설동역,37.57672279999999,127.0255446,서울,동대문구,서울특별시 동대문구 왕산로 19 (신설동),02-758-8942
461,461,회기역사거리,37.590784,127.05609799999999,서울,동대문구,서울특별시 동대문구 이문로 37 (회기동),02-758-8767
462,462,외대,37.59575188,127.06140020000001,서울,동대문구,서울특별시 동대문구 휘경로 12-1 (이문동),02-758-8132
463,463,장한평역,37.562337,127.06551100000001,서울,동대문구,서울특별시 동대문구 장한로 10 (장안동),02-758-8475
464,464,경희대,37.5928812,127.05280849999995,서울,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동),02-758-8351
465,465,뚝섬역,37.546432,127.04904199999999,서울,성동구,서울특별시 성동구 아차산로 42 (성수동1가),02-469-3488
466,466,황학사거리,37.567644,127.023697,서울,성동구,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",02-2294-3409
467,467,성수역,37.543193,127.05694299999999,서울,성동구,서울특별시 성동구 성수이로 94 (성수동2가),02-469-3460
468,468,상왕십리역,37.565169,127.02790700000001,서울,성동구,서울특별시 성동구 왕십리로 382 (하왕십리동),02-2294-3342
469,469,왕십리역,37.5627541,127.03390719999999,서울,성동구,서울특별시 성동구 왕십리로 326 (도선동),02-758-8900
470,470,엔터식스한양대,37.5570379,127.04002,서울,성동구,서울특별시 성동구 행당동 왕십리로 241 B1층,02-758-8846
471,471,한양대,37.55726984,127.0421649,서울,성동구,서울특별시 성동구 왕십리로 225 (행당동),02-758-8015
472,472,엔터식스,37.56175811,127.03833279999999,서울,성동구,서울특별시 성동구 왕십리광장로 17 (행당동),02-2200-6250
473,473,성수이마트,37.539699600000006,127.05300829999999,서울,성동구,서울특별시 성동구 뚝섬로 379 (성수동2가) 이마트 성수점,02-758-8282
474,474,이태원역,37.534273,126.99478899999998,서울,용산구,서울특별시 용산구 이태원로 188 (이태원동),02-798-9780
475,475,한강진역R,37.537131,127.00098,서울,용산구,서울특별시 용산구 이태원로 252 (한남동),02-797-3556
476,476,용산역써밋R,37.527586,126.965401,서울,용산구,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",02-749-3550
477,477,이촌,37.518605,126.977271,서울,용산구,서울특별시 용산구 이촌로 276 (이촌동),02-3785-3518
478,478,신용산역,37.528702,126.966757,서울,용산구,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",02-794-3487
479,479,용산파크타워,37.523818,126.97038899999998,서울,용산구,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",02-3785-3386
480,480,남영동,37.542831,126.972242,서울,용산구,서울특별시 용산구 한강대로 275 (갈월동),02-3275-3320
481,481,한남동R,37.53485,127.010919,서울,용산구,서울특별시 용산구 독서당로 94 (한남동),070-7831-9088
482,482,서울타워,37.551102,126.988317,서울,용산구,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,02-319-3246
483,483,서울역동자동,37.551752,126.97269399999999,서울,용산구,서울특별시 용산구 한강대로 372 (동자동),02-758-8734
484,484,이태원거리,37.534988,126.99756000000001,서울,용산구,"서울특별시 용산구 이태원로 213, 1,2층 (한남동)",02-758-8622
485,485,순천향입구,37.533394,127.00563000000001,서울,용산구,서울특별시 용산구 대사관로 67 (한남동),02-758-8600
486,486,숙대,37.54460479,126.96722520000002,서울,용산구,서울특별시 용산구 청파로47길 57 (청파동3가),02-758-8191
487,487,동빙고,37.5289857,126.991782,서울,용산구,서울특별시 용산구 장문로 12 (동빙고동),02-798-8262
488,488,숙대입구역,37.544118,126.97189099999999,서울,용산구,서울특별시 용산구 한강대로 291 (갈월동),02-758-8377
489,489,용산아이파크몰,37.5288539,126.96404469999992,서울,용산구,서울특별시 용산구 한강대로23길 55,02-2012-2907
490,490,동부이촌동,37.52111,126.96905,서울,용산구,서울특별시 용산구 이촌로 198 (이촌동),02-758-8368
491,491,상봉,37.597842,127.092509,서울,중랑구,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",02-438-5223
492,492,중랑역,37.5930326,127.07473579999998,서울,중랑구,서울특별시 중랑구 망우로30길 3 (상봉동),02-758-8935
493,493,중랑구청,37.60538908,127.09575579999999,서울,중랑구,서울특별시 중랑구 신내로 72,02-758-8887
494,494,사가정역,37.579594,127.087966,서울,중랑구,서울특별시 중랑구 면목로 310,02-758-8823
495,495,상봉역,37.59689,127.08646999999999,서울,중랑구,"서울특별시 중랑구 망우로 307, ,3,4번지 (상봉동)",02-758-8486
496,496,묵동이마트,37.613433,127.07748400000001,서울,중랑구,"서울특별시 중랑구 동일로 932, 묵동이마트 B1층 (묵동)",02-758-8370
0,0,광주운남DT,35.175136,126.81806200000001,광주,광산구 ,광주광역시 광산구 임방울대로 156 (운남동),062-953-3621
1,1,광주산정DT,35.173524,126.80419099999999,광주,광산구 ,광주광역시 광산구 용아로 342 (산정동),062-954-3595
2,2,광주흑석DT,35.176936,126.80788700000001,광주,광산구 ,광주광역시 광산구 사암로 367 (산정동),062-954-3446
3,3,광주송정역,35.138026,126.791444,광주,광산구 ,광주광역시 광산구 상무대로205번길 6 (송정동),062-942-3360
4,4,광주수완DT,35.203175,126.819065,광주,광산구 ,광주광역시 광산구 임방울대로 487 (수완동),062-952-3291
5,5,광주신가DT,35.1790467,126.83012590000001,광주,광산구 ,광주광역시 광산구 목련로 335 (신가동),062-962-6855
6,6,광주쌍암,35.2192427,126.84242110000002,광주,광산구 ,광주광역시 광산구 첨단중앙로 158 (쌍암동),062-972-9805
7,7,광주장덕,35.191469,126.819259,광주,광산구 ,광주광역시 광산구 장신로 85 (장덕동),062-959-8706
8,8,광주하남,35.162721999999995,126.81021799999999,광주,광산구 ,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)",062-959-8679
9,9,광주첨단,35.214806,126.843227,광주,광산구 ,광주광역시 광산구 첨단중앙로 104 (월계동),062-971-8719
10,10,광산수완,35.190397,126.824804,광주,광산구 ,"광주광역시 광산구 장신로 134, 1~2층 (수완동)",062-962-8384
11,11,광주주월DT,35.1341387,126.8981372,광주,남구,광주광역시 남구 회재로 1256 (주월동),062-673-3691
12,12,광주봉선로,35.124262,126.907898,광주,남구,광주광역시 남구 제석로 104 (봉선동),062-653-3591
13,13,광주서문대로,35.119448,126.898595,광주,남구,광주광역시 남구 서문대로 665 (진월동),062-672-3385
14,14,광주방림DT,35.13498,126.917698,광주,남구,광주광역시 남구 대남대로 67 (방림동),062-654-3277
15,15,광주봉선중앙,35.1254197,126.9112507,광주,남구,광주광역시 남구 봉선중앙로 51 (봉선동),062-653-7844
16,16,광주진월,35.125780999999996,126.897221,광주,남구,광주광역시 남구 서문대로 745 (주월동),062-675-9556
17,17,광주봉선,35.122921000000005,126.914111,광주,남구,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)",062-651-8363
18,18,광주지산유원지입구,35.154459,126.94091200000001,광주,동구,광주광역시 동구 무등로 592 (산수동),062-223-3537
19,19,광주황금,35.1473572,126.9145683,광주,동구,광주광역시 동구 중앙로160번길 14 (황금동),062-233-7854
20,20,광주무등산,35.133909,126.954311,광주,동구,광주광역시 동구 증심사길 16 (운림동),062-223-8710
21,21,충장서림,35.14808817,126.91730770000001,광주,동구,광주광역시 동구 충장로 93-5 (금남로2가),062-233-1849
22,22,광주충장로,35.149485999999996,126.91479199999999,광주,동구,광주광역시 동구 충장로 65 (충장로3가),062-224-8344
23,23,충장일가,35.146797,126.918252,광주,동구,광주광역시 동구 서석로 43 (충장로1가),062-223-8432
24,24,조선대,35.144608000000005,126.93018300000001,광주,동구,광주광역시 동구 지산로 3 (서석동),062-222-9574
25,25,광주신안DT,35.171678,126.894998,광주,북구,광주광역시 북구 서암대로 93 (신안동),062-511-3594
26,26,광주매곡DT,35.189836,126.898698,광주,북구,광주광역시 북구 설죽로 339 (매곡동),062-573-3454
27,27,광주두암타운,35.162112,126.93738799999998,광주,북구,광주광역시 북구 삼정로 4 (두암동),062-252-3427
28,28,광주일곡,35.205463,126.89811399999999,광주,북구,광주광역시 북구 설죽로 518 (일곡동),062-575-3394
29,29,광주북구청,35.17483,126.914469,광주,북구,광주광역시 북구 서방로9번길 30 (중흥동),062-251-3202
30,30,광주운암DT,35.1776306,126.87841320000008,광주,북구,광주광역시 북구 북문대로 78 (운암동),062-511-8950
31,31,광주첨단신용,35.20701,126.86411499999998,광주,북구,광주광역시 북구 첨단연신로 101 (신용동),062-572-9949
32,32,광주용두DT,35.212837,126.868485,광주,북구,광주광역시 북구 임방울대로 1016 (신용동),062-574-1911
33,33,전남대,35.17719867,126.9124787,광주,북구,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)",062-251-0604
34,34,광주용봉,35.178664000000005,126.895196,광주,북구,광주광역시 북구 저불로 45 (용봉동),062-523-8471
35,35,광주신세계DT,35.1563,126.8831,광주,서구,광주광역시 서구 죽봉대로 33 (화정동),062-352-3682
36,36,광주상무DT,35.1502,126.855,광주,서구,광주광역시 서구 상무대로 847 (쌍촌동),062-373-3685
37,37,광주화정DT,35.152205,126.879997,광주,서구,광주광역시 서구 상무대로 1080,062-362-3539
38,38,광주상무중앙로,35.151021,126.84881499999999,광주,서구,광주광역시 서구 상무중앙로 46 (치평동) 1층,062-375-3326
39,39,광주상무시민로,35.154963,126.854437,광주,서구,광주광역시 서구 운천로 253 (치평동) 103호,062-371-3264
40,40,광주풍암,35.12684470000001,126.87964860000001,광주,서구,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,062-674-3203
41,41,광주금호DT,35.1421126,126.85766460000002,광주,서구,광주광역시 서구 운천로 107 (쌍촌동),062-381-7905
42,42,광주상무대교,35.1551,126.84878799999998,광주,서구,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",062-372-8684
43,43,광주동림,35.171734,126.86618,광주,서구,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",062-514-3667
44,44,신세계광주,35.160794,126.88254199999999,광주,서구,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층,062-360-1137
45,45,광주상무,35.1536205,126.84795429999996,광주,서구,광주광역시 서구 상무중앙로 75 (치평동),062-385-8040
46,46,상무치평,35.151968,126.85342299999999,광주,서구,"광주광역시 서구 상무자유로 173, 1층 (치평동)",062-375-8381
47,47,상무역,35.147467999999996,126.84798899999998,광주,서구,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",062-381-8393
48,48,신세계광주신관B1,35.158806,126.882069,광주,서구,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",062-352-8437
0,0,계명대동산병원,35.853811,128.480276,대구,달서구,대구광역시 달서구 달구벌대로 1035 (신당동),053-584-3740
