,s_name,lat,lot,sido_name,gugun_name,doro_address,tel
219,김포풍무DT,37.600112,126.720441,경기,김포시,경기도 김포시 풍무로 45 (풍무동),031-998-6728
220,김포시청,37.618396,126.717912,경기,김포시,경기도 김포시 사우중로 35 (사우동),031-985-6745
221,김포장기,37.644239,126.667908,경기,김포시,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",031-998-7586
222,부천심곡DT,37.492932,126.78441,경기,부천시 오정구,경기도 부천시 부천로 97 (심곡동),032-611-3414
223,뉴코아부천4층,37.504279,126.756992,경기,부천시 오정구,경기도 부천시 송내대로 239 (상동),032-624-7342
224,부천중동DT,37.4963743,126.76420000000007,경기,부천시 오정구,경기도 부천시 부흥로 193 (중동),032-614-3212
225,부천신중동역,37.5037646,126.77414390000001,경기,부천시 오정구,경기도 부천시 길주로 281 (중동) 동화빌딩,032-322-4921
226,부천중동,37.497976,126.77702,경기,부천시 오정구,경기도 부천시 신흥로 161 (중동),032-322-6730
227,부천시청역,37.505534,126.762448,경기,부천시 오정구,"경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)",032-327-9646
228,수원법조타운,37.29184,127.067164,경기,수원시 영통구,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),031-213-3682
229,광교역,37.300082,127.04362,경기,수원시 영통구,경기도 수원시 영통구 대학로 47 (이의동),031-217-3676
230,광교엘포트R,37.2869954,127.05778150000003,경기,수원시 영통구,경기도 수원시 영통구 광교중앙로 145 (이의동),031-217-3654
231,영통R,37.2453658,127.0618147,경기,수원시 영통구,경기도 수원시 영통구 덕영대로 1566 (영통동),031-204-3648
232,수원망포DT,37.24582770000001,127.05133999999998,경기,수원시 영통구,경기도 수원시 영통구 덕영대로 1467,031-273-8972
233,수원광교,37.290374,127.049582,경기,수원시 영통구,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교C1호반베르디움,031-215-8909
234,수원트레이더스,37.24626,127.047864,경기,수원시 영통구,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동),031-204-7803
235,경희대국제캠퍼스,37.247951,127.076749,경기,수원시 영통구,경기도 수원시 영통구 덕영대로 1695 (영통동),031-206-8747
236,수원망포역,37.245241,127.055904,경기,수원시 영통구,경기도 수원시 영통구 영통로 195 (망포동),031-205-6575
237,광교이마트,37.2962004,127.0465643,경기,수원시 영통구,경기도 수원시 영통구 광교로 191(이의동),031-217-2955
238,수원영통,37.255675,127.074321,경기,수원시 영통구,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)",031-201-1880
239,안산한양대,37.300847,126.838212,경기,안산시 상록구,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)",031-415-8654
240,안산한대앞역,37.308754,126.851175,경기,안산시 상록구,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)",031-419-8664
241,경기양평,37.49134,127.499932,경기,양평군,경기도 양평군 양평읍 시민로 75 ,031-775-3492
242,용인죽전역R,37.3313521,127.1091828,경기,용인시 수지구,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)",031-272-3686
243,죽전단국대,37.3244016,127.12494279999999,경기,용인시 수지구,경기도 용인시 수지구 죽전로168번길 18 (죽전동),031-898-3610
244,수지동천,37.335988,127.09101,경기,용인시 수지구,경기도 용인시 수지구 손곡로 ,031-276-5822
245,죽전,37.331506,127.12479,경기,용인시 수지구,경기도 용인시 수지구 현암로 140 (죽전동),031-266-8797
246,수지성복DT,37.314048,127.079162,경기,용인시 수지구,경기도 용인시 수지구 성복2로 55 (성복동),031-263-9808
247,광교중앙로,37.29882,127.06947,경기,용인시 수지구,경기도 용인시 수지구 광교마을로 41 (상현동),031-213-8641
248,죽전CGV,37.32500393,127.1081332,경기,용인시 수지구,"경기도 용인시 수지구 포은대로 536, (주)신세계백화점경기점 8층 (죽전동)",031-695-1910
249,죽전이마트,37.3253735,127.1099255,경기,용인시 수지구,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)",031-898-1833
250,신세계경기,37.32500393,127.1081332,경기,용인시 수지구,"경기도 용인시 수지구 포은대로 536, (주)신세계백화점경기점 4층 (죽전동)",031-695-1791
251,수지이마트,37.31965,127.083677,경기,용인시 수지구,경기도 용인시 수지구 수지로 203 (신봉동),031-272-8362
252,수지풍덕천,37.322526,127.095525,경기,용인시 수지구,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)",031-276-7494
253,파주야당역,37.712142,126.759475,경기,파주시,경기도 파주시 야당동 1066-3,031-948-3558
254,파주금촌역,37.764081,126.774205,경기,파주시,경기도 파주시 문화로 109 (금촌동),031-947-3625
255,파주금릉역,37.752207,126.765613,경기,파주시,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)",031-947-8692
256,파주운정,37.71203,126.744499,경기,파주시,경기도 파주시 와석순환로 135,031-945-2751
257,파주P.아울렛,37.769578,126.696417,경기,파주시,경기도 파주시 탄현면 필승로 200,031-8071-7389
258,지행역,37.892653,127.053463,경기,동두천시,경기도 동두천시 지행로 55 (지행동),031-859-3732
259,동두천DT,37.888925,127.057066,경기,동두천시,경기도 동두천시 평화로 2254 (지행동),031-868-3251
